t,leg_idx,phase,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,cmd_vn,cmd_ve,cmd_vd,cmd_spd,ach_spd,err_spd,dxy_to_gate,dist_to_gate,turn_angle_rad,blend_radius,desired_pre_ceiling,cmd_pre_smooth,yaw_cmd_deg
14.9055,6,SUSTAIN,22.409,28.349,-3.033,-9.706,-0.915,-0.13,-9.261,-5.366,0.1,10.704,9.75,0.954,16.653,16.653,1.0456,4.603,9.0,11.538,-149.91
14.9277,6,SUSTAIN,22.098,28.33,-3.037,-9.698,-1.01,-0.137,-9.422,-5.567,0.111,10.944,9.751,1.193,16.375,16.375,1.0371,4.598,9.0,11.538,-149.42
14.9502,6,SUSTAIN,22.098,28.33,-3.037,-9.698,-1.01,-0.137,-9.629,-5.689,0.111,11.184,9.751,1.433,16.375,16.375,1.0371,4.598,9.0,11.538,-149.42
14.9726,6,SUSTAIN,21.787,28.308,-3.041,-9.707,-1.128,-0.184,-9.785,-5.896,0.122,11.424,9.773,1.651,16.097,16.097,1.0285,4.598,9.0,11.538,-148.93
14.9951,6,SUSTAIN,21.787,28.308,-3.041,-9.707,-1.128,-0.184,-9.883,-5.955,0.122,11.538,9.773,1.766,16.097,16.097,1.0285,4.598,9.0,11.538,-148.93
15.0177,6,SUSTAIN,21.399,28.276,-3.047,-9.664,-1.322,-0.241,-9.817,-6.063,0.141,11.538,9.754,1.784,15.748,15.748,1.0175,4.586,9.0,11.538,-148.3
15.0402,6,SUSTAIN,21.399,28.276,-3.047,-9.664,-1.322,-0.241,-9.817,-6.063,0.141,11.538,9.754,1.784,15.748,15.748,1.0175,4.586,9.0,11.538,-148.3
15.0628,6,SUSTAIN,21.089,28.243,-3.054,-9.603,-1.519,-0.28,-9.764,-6.148,0.161,11.538,9.723,1.816,15.469,15.469,1.0088,4.573,9.0,11.538,-147.8
15.0837,6,SUSTAIN,20.783,28.201,-3.062,-9.512,-1.781,-0.333,-9.711,-6.231,0.187,11.538,9.677,1.861,15.187,15.188,1.0004,4.556,9.0,11.538,-147.32
15.1061,6,SUSTAIN,20.783,28.201,-3.062,-9.512,-1.781,-0.333,-9.711,-6.231,0.187,11.538,9.677,1.861,15.187,15.188,1.0004,4.556,9.0,11.538,-147.32
15.1271,6,SUSTAIN,20.479,28.153,-3.071,-9.368,-2.087,-0.339,-9.659,-6.311,0.213,11.538,9.598,1.941,14.906,14.907,0.9921,4.531,9.0,11.538,-146.84
15.1495,6,SUSTAIN,20.479,28.153,-3.071,-9.368,-2.087,-0.339,-9.659,-6.311,0.213,11.538,9.598,1.941,14.906,14.907,0.9921,4.531,9.0,11.538,-146.84
15.1713,6,SUSTAIN,20.18,28.095,-3.08,-9.232,-2.372,-0.344,-9.609,-6.387,0.239,11.538,9.532,2.006,14.625,14.625,0.9842,4.51,9.0,11.538,-146.39
15.1933,6,SUSTAIN,20.18,28.095,-3.08,-9.232,-2.372,-0.344,-9.609,-6.387,0.239,11.538,9.532,2.006,14.625,14.625,0.9842,4.51,9.0,11.538,-146.39
15.2155,6,SUSTAIN,19.885,28.027,-3.088,-9.054,-2.662,-0.293,-9.562,-6.458,0.264,11.538,9.437,2.101,14.342,14.342,0.9768,4.481,9.0,11.538,-145.96
15.2376,6,SUSTAIN,19.885,28.027,-3.088,-9.054,-2.662,-0.293,-9.562,-6.458,0.264,11.538,9.437,2.101,14.342,14.342,0.9768,4.481,9.0,11.538,-145.96
15.2601,6,SUSTAIN,19.526,27.927,-3.097,-8.826,-3.04,-0.234,-9.507,-6.538,0.29,11.538,9.335,2.203,13.989,13.989,0.9683,4.45,9.0,11.538,-145.48
15.2825,6,SUSTAIN,19.526,27.927,-3.097,-8.826,-3.04,-0.234,-9.507,-6.538,0.29,11.538,9.335,2.203,13.989,13.989,0.9683,4.45,9.0,11.538,-145.48
15.3049,6,SUSTAIN,19.244,27.839,-3.1,-8.636,-3.351,-0.171,-9.465,-6.599,0.3,11.538,9.263,2.275,13.707,13.707,0.9619,4.428,9.0,11.538,-145.12
15.327,6,SUSTAIN,18.968,27.74,-3.102,-8.451,-3.642,-0.096,-9.427,-6.653,0.305,11.538,9.202,2.336,13.425,13.425,0.9563,4.409,9.0,11.538,-144.79
15.3494,6,SUSTAIN,18.968,27.74,-3.102,-8.451,-3.642,-0.096,-9.427,-6.653,0.305,11.538,9.202,2.336,13.425,13.425,0.9563,4.409,9.0,11.538,-144.79
15.3708,6,SUSTAIN,18.968,27.74,-3.102,-8.451,-3.642,-0.096,-9.427,-6.653,0.305,11.538,9.202,2.336,13.425,13.425,0.9563,4.409,9.0,11.538,-144.79
15.3921,6,SUSTAIN,18.699,27.631,-3.1,-8.262,-3.927,0.005,-9.394,-6.7,0.301,11.538,9.147,2.391,13.142,13.142,0.9512,4.392,9.0,11.538,-144.5
15.4135,6,SUSTAIN,18.436,27.511,-3.096,-8.075,-4.23,0.109,-9.365,-6.74,0.289,11.538,9.116,2.423,12.858,12.858,0.947,4.382,9.0,11.538,-144.26
15.4348,6,SUSTAIN,18.436,27.511,-3.096,-8.075,-4.23,0.109,-9.365,-6.74,0.289,11.538,9.116,2.423,12.858,12.858,0.947,4.382,9.0,11.538,-144.26
15.457,6,SUSTAIN,18.178,27.387,-3.089,-7.927,-4.487,0.186,-9.338,-6.777,0.267,11.538,9.109,2.429,12.576,12.576,0.943,4.378,9.0,11.538,-144.03
15.4796,6,SUSTAIN,18.178,27.387,-3.089,-7.927,-4.487,0.186,-9.338,-6.777,0.267,11.538,9.109,2.429,12.576,12.576,0.943,4.378,9.0,11.538,-144.03
15.5005,6,SUSTAIN,17.862,27.216,-3.077,-7.749,-4.848,0.286,-9.311,-6.814,0.23,11.538,9.141,2.397,12.22,12.22,0.9391,4.383,9.0,11.538,-143.8
15.523,6,SUSTAIN,17.862,27.216,-3.077,-7.749,-4.848,0.286,-9.311,-6.814,0.23,11.538,9.141,2.397,12.22,12.22,0.9391,4.383,9.0,11.538,-143.8
15.5455,6,SUSTAIN,17.614,27.069,-3.065,-7.651,-5.127,0.328,-9.296,-6.835,0.194,11.538,9.21,2.328,11.933,11.933,0.9368,4.399,9.0,11.538,-143.67
15.567,6,SUSTAIN,17.614,27.069,-3.065,-7.651,-5.127,0.328,-9.296,-6.835,0.194,11.538,9.21,2.328,11.933,11.933,0.9368,4.399,9.0,11.538,-143.67
15.5895,6,SUSTAIN,17.368,26.912,-3.052,-7.576,-5.432,0.379,-9.285,-6.85,0.155,11.538,9.322,2.217,11.642,11.642,0.9352,4.426,9.0,11.538,-143.58
15.612,6,SUSTAIN,17.368,26.912,-3.052,-7.576,-5.432,0.379,-9.285,-6.85,0.155,11.538,9.322,2.217,11.642,11.642,0.9352,4.426,9.0,11.538,-143.58
15.6345,6,SUSTAIN,17.125,26.748,-3.038,-7.534,-5.694,0.398,-9.277,-6.861,0.113,11.538,9.444,2.095,11.35,11.35,0.934,4.456,9.0,11.538,-143.52
15.6553,6,SUSTAIN,16.884,26.575,-3.023,-7.493,-5.945,0.409,-9.275,-6.864,0.07,11.538,9.565,1.974,11.053,11.053,0.9336,4.486,9.0,11.538,-143.49
15.6779,6,SUSTAIN,16.884,26.575,-3.023,-7.493,-5.945,0.409,-9.275,-6.864,0.07,11.538,9.565,1.974,11.053,11.053,0.9336,4.486,9.0,11.538,-143.49
15.7005,6,SUSTAIN,16.643,26.393,-3.009,-7.486,-6.176,0.419,-9.277,-6.861,0.027,11.538,9.705,1.834,10.751,10.751,0.934,4.521,9.0,11.538,-143.51
15.7219,6,SUSTAIN,16.643,26.393,-3.009,-7.486,-6.176,0.419,-9.277,-6.861,0.027,11.538,9.705,1.834,10.751,10.751,0.934,4.521,9.0,11.538,-143.51
15.7434,6,SUSTAIN,16.343,26.157,-2.992,-7.539,-6.392,0.403,-9.284,-6.852,-0.024,11.538,9.884,1.655,10.369,10.369,0.935,4.566,9.0,11.538,-143.57
15.7662,6,SUSTAIN,16.343,26.157,-2.992,-7.539,-6.392,0.403,-9.284,-6.852,-0.024,11.538,9.884,1.655,10.369,10.369,0.935,4.566,9.0,11.538,-143.57
15.7875,6,SUSTAIN,16.101,25.964,-2.979,-7.603,-6.521,0.374,-9.292,-6.84,-0.063,11.538,10.017,1.522,10.059,10.059,0.9362,4.6,9.0,11.538,-143.64
15.81,6,SUSTAIN,16.101,25.964,-2.979,-7.603,-6.521,0.374,-9.292,-6.84,-0.063,11.538,10.017,1.522,10.059,10.059,0.9362,4.6,9.0,11.538,-143.64
15.8317,6,SUSTAIN,15.857,25.765,-2.967,-7.679,-6.605,0.364,-9.303,-6.826,-0.099,11.538,10.129,1.409,9.745,9.745,0.9378,4.629,9.0,11.538,-143.73
15.8542,6,SUSTAIN,15.857,25.765,-2.967,-7.679,-6.605,0.364,-9.303,-6.826,-0.099,11.538,10.129,1.409,9.745,9.745,0.9378,4.629,9.0,11.538,-143.73
15.8748,6,SUSTAIN,15.611,25.564,-2.955,-7.765,-6.625,0.344,-9.315,-6.809,-0.134,11.538,10.208,1.331,9.427,9.428,0.9395,4.65,9.0,11.538,-143.83
15.8961,6,SUSTAIN,15.611,25.564,-2.955,-7.765,-6.625,0.344,-9.315,-6.809,-0.134,11.538,10.208,1.331,9.427,9.428,0.9395,4.65,9.0,11.538,-143.83
15.9186,6,SUSTAIN,15.363,25.364,-2.945,-7.823,-6.664,0.323,-9.326,-6.795,-0.165,11.538,10.277,1.262,9.11,9.11,0.9411,4.668,9.0,11.538,-143.92
15.9393,6,SUSTAIN,15.113,25.165,-2.936,-7.904,-6.646,0.287,-9.337,-6.779,-0.193,11.538,10.327,1.211,8.791,8.791,0.9428,4.682,9.0,11.538,-144.02
15.9617,6,SUSTAIN,15.113,25.165,-2.936,-7.904,-6.646,0.287,-9.337,-6.779,-0.193,11.538,10.327,1.211,8.791,8.791,0.9428,4.682,9.0,11.538,-144.02
15.9824,6,SUSTAIN,14.797,24.915,-2.926,-8.007,-6.581,0.254,-9.35,-6.761,-0.223,11.538,10.365,1.173,8.388,8.389,0.9448,4.693,9.0,11.538,-144.13
16.0048,6,SUSTAIN,14.797,24.915,-2.926,-8.007,-6.581,0.254,-9.35,-6.761,-0.223,11.538,10.365,1.173,8.388,8.389,0.9448,4.693,9.0,11.538,-144.13
16.0263,6,SUSTAIN,14.542,24.717,-2.919,-8.074,-6.515,0.222,-9.359,-6.748,-0.243,11.538,10.374,1.163,8.066,8.066,0.9461,4.696,9.0,11.538,-144.21
16.0484,6,SUSTAIN,14.542,24.717,-2.919,-8.074,-6.515,0.222,-9.359,-6.748,-0.243,11.538,10.374,1.163,8.066,8.066,0.9461,4.696,9.0,11.538,-144.21
16.0707,6,SUSTAIN,14.286,24.524,-2.913,-8.145,-6.404,0.185,-9.365,-6.74,-0.26,11.538,10.361,1.177,7.745,7.745,0.947,4.693,9.0,11.538,-144.26
16.0932,6,SUSTAIN,14.286,24.524,-2.913,-8.145,-6.404,0.185,-9.365,-6.74,-0.26,11.538,10.361,1.177,7.745,7.745,0.947,4.693,9.0,11.538,-144.26
16.1157,6,SUSTAIN,14.028,24.334,-2.909,-8.199,-6.291,0.165,-9.368,-6.735,-0.273,11.538,10.335,1.203,7.424,7.424,0.9475,4.687,9.0,11.538,-144.29
16.1378,6,SUSTAIN,14.028,24.334,-2.909,-8.199,-6.291,0.165,-9.368,-6.735,-0.273,11.538,10.335,1.203,7.424,7.424,0.9475,4.687,9.0,11.538,-144.29
16.1602,6,SUSTAIN,13.702,24.098,-2.905,-8.241,-6.181,0.119,-9.369,-6.733,-0.286,11.537,10.301,1.236,7.022,7.023,0.9477,4.679,9.0,11.538,-144.3
16.1826,6,SUSTAIN,13.702,24.098,-2.905,-8.241,-6.181,0.119,-9.369,-6.733,-0.286,11.537,10.301,1.236,7.022,7.023,0.9477,4.679,9.0,11.538,-144.3
16.2032,6,SUSTAIN,13.442,23.913,-2.902,-8.263,-6.085,0.084,-9.366,-6.736,-0.294,11.537,10.261,1.276,6.703,6.703,0.9473,4.668,9.0,11.538,-144.28
16.2248,6,SUSTAIN,13.442,23.913,-2.902,-8.263,-6.085,0.084,-9.366,-6.736,-0.294,11.537,10.261,1.276,6.703,6.703,0.9473,4.668,9.0,11.538,-144.28
16.2471,6,SUSTAIN,13.18,23.733,-2.901,-8.319,-6.0,0.014,-9.36,-6.745,-0.297,11.537,10.257,1.28,6.385,6.386,0.9464,4.667,9.0,11.538,-144.22
16.2682,6,SUSTAIN,12.917,23.554,-2.902,-8.351,-5.887,-0.025,-9.35,-6.759,-0.294,11.537,10.217,1.32,6.067,6.067,0.9449,4.656,9.0,11.538,-144.14
16.2905,6,SUSTAIN,12.917,23.554,-2.902,-8.351,-5.887,-0.025,-9.35,-6.759,-0.294,11.537,10.217,1.32,6.067,6.067,0.9449,4.656,9.0,11.538,-144.14
16.312,6,SHORT,12.652,23.377,-2.904,-8.362,-5.807,-0.067,-9.498,-6.894,-0.288,11.737,10.181,1.556,5.749,5.75,0.9429,4.645,8.411,11.83,-144.03
16.3344,6,SHORT,12.652,23.377,-2.904,-8.362,-5.807,-0.067,-9.573,-6.948,-0.288,11.829,10.181,1.648,5.749,5.75,0.9429,4.645,8.411,11.83,-144.03
16.3558,6,SHORT,12.388,23.203,-2.907,-8.36,-5.743,-0.114,-9.555,-6.975,-0.278,11.83,10.142,1.688,5.433,5.434,0.9402,4.634,8.414,11.832,-143.87
16.3782,6,SHORT,12.388,23.203,-2.907,-8.36,-5.743,-0.114,-9.555,-6.975,-0.278,11.83,10.142,1.688,5.433,5.434,0.9402,4.634,8.414,11.832,-143.87
16.3993,6,SHORT,12.124,23.031,-2.913,-8.362,-5.706,-0.166,-9.533,-7.008,-0.262,11.831,10.123,1.709,5.118,5.119,0.9369,4.627,8.418,11.833,-143.68
16.4219,6,SHORT,12.124,23.031,-2.913,-8.362,-5.706,-0.166,-9.533,-7.008,-0.262,11.831,10.123,1.709,5.118,5.119,0.9369,4.627,8.418,11.833,-143.68
16.444,6,SHORT,11.859,22.859,-2.919,-8.358,-5.693,-0.232,-9.508,-7.044,-0.242,11.833,10.112,1.721,4.803,4.803,0.9332,4.622,8.423,11.835,-143.47
16.4665,6,SHORT,11.859,22.859,-2.919,-8.358,-5.693,-0.232,-9.508,-7.044,-0.242,11.833,10.112,1.721,4.803,4.803,0.9332,4.622,8.423,11.835,-143.47
16.4889,6,TURN,11.528,22.642,-2.931,-8.384,-5.697,-0.337,-9.054,-7.338,-0.206,11.654,10.136,1.517,4.408,4.408,0.928,4.625,8.108,11.387,-140.98
16.5098,6,TURN,11.528,22.642,-2.931,-8.384,-5.697,-0.337,-8.914,-7.224,-0.206,11.474,10.136,1.337,4.408,4.408,0.928,4.625,8.108,11.387,-140.98
16.5323,6,TURN,11.262,22.47,-2.943,-8.39,-5.727,-0.411,-8.306,-7.653,-0.17,11.294,10.158,1.136,4.092,4.092,0.9226,4.627,7.66,10.752,-137.35
16.5528,6,TURN,10.997,22.296,-2.957,-8.363,-5.74,-0.439,-7.673,-8.041,-0.129,11.115,10.143,0.971,3.775,3.776,0.9169,4.62,7.258,10.181,-133.66
16.5752,6,TURN,10.997,22.296,-2.957,-8.363,-5.74,-0.439,-7.548,-7.911,-0.129,10.935,10.143,0.791,3.775,3.776,0.9169,4.62,7.258,10.181,-133.66
16.5973,6,TURN,10.732,22.121,-2.971,-8.311,-5.79,-0.448,-6.89,-8.258,-0.086,10.755,10.129,0.626,3.458,3.459,0.9107,4.612,6.908,9.684,-129.84
16.6202,6,TURN,10.732,22.121,-2.971,-8.311,-5.79,-0.448,-6.775,-8.12,-0.086,10.575,10.129,0.446,3.458,3.459,0.9107,4.612,6.908,9.684,-129.84
16.6422,6,TURN,10.732,22.121,-2.971,-8.311,-5.79,-0.448,-6.66,-7.981,-0.086,10.395,10.129,0.266,3.458,3.459,0.9107,4.612,6.908,9.684,-129.84
16.6641,6,TURN,10.469,21.942,-2.985,-8.248,-5.82,-0.428,-6.003,-8.265,-0.045,10.215,10.095,0.12,3.142,3.142,0.9043,4.599,6.63,9.288,-125.99
16.686,6,TURN,10.469,21.942,-2.985,-8.248,-5.82,-0.428,-5.897,-8.12,-0.045,10.035,10.095,-0.06,3.142,3.142,0.9043,4.599,6.63,9.288,-125.99
16.7069,6,TURN,10.209,21.766,-2.998,-8.179,-5.865,-0.417,-5.233,-8.351,-0.006,9.855,10.064,-0.209,2.827,2.827,0.8964,4.587,6.434,9.007,-122.07
16.7294,6,TURN,10.209,21.766,-2.998,-8.179,-5.865,-0.417,-5.137,-8.199,-0.006,9.675,10.064,-0.389,2.827,2.827,0.8964,4.587,6.434,9.007,-122.07
16.7519,7,SUSTAIN,9.886,21.54,-3.015,-8.078,-5.965,-0.436,-1.599,-9.785,0.044,9.915,10.041,-0.126,11.693,11.693,0.8808,4.571,9.0,11.538,-99.28
16.7725,7,SUSTAIN,9.631,21.355,-3.028,-7.942,-6.087,-0.444,-1.444,-10.052,0.085,10.155,10.007,0.148,11.471,11.471,0.8615,4.55,9.0,11.538,-98.17
16.7934,7,SUSTAIN,9.631,21.355,-3.028,-7.942,-6.087,-0.444,-1.478,-10.289,0.085,10.395,10.007,0.388,11.471,11.471,0.8615,4.55,9.0,11.538,-98.17
16.8145,7,SUSTAIN,9.382,21.164,-3.043,-7.766,-6.268,-0.495,-1.306,-10.554,0.128,10.635,9.98,0.655,11.249,11.25,0.8419,4.531,9.0,11.538,-97.05
16.8369,7,SUSTAIN,9.382,21.164,-3.043,-7.766,-6.268,-0.495,-1.336,-10.793,0.128,10.875,9.98,0.895,11.249,11.25,0.8419,4.531,9.0,11.538,-97.05
16.8583,7,SUSTAIN,9.138,20.969,-3.059,-7.505,-6.483,-0.548,-1.147,-11.056,0.176,11.115,9.917,1.198,11.028,11.028,0.8222,4.503,9.0,11.538,-95.93
16.8807,7,SUSTAIN,9.138,20.969,-3.059,-7.505,-6.483,-0.548,-1.172,-11.294,0.176,11.355,9.917,1.438,11.028,11.028,0.8222,4.503,9.0,11.538,-95.93
16.9015,7,SUSTAIN,8.848,20.715,-3.081,-7.112,-6.742,-0.613,-0.91,-11.502,0.243,11.538,9.8,1.738,10.748,10.749,0.7978,4.458,9.0,11.538,-94.52
16.9239,7,SUSTAIN,8.848,20.715,-3.081,-7.112,-6.742,-0.613,-0.91,-11.502,0.243,11.538,9.8,1.738,10.748,10.749,0.7978,4.458,9.0,11.538,-94.52
16.9463,7,SUSTAIN,8.681,20.556,-3.095,-6.834,-6.873,-0.598,-0.743,-11.514,0.285,11.538,9.692,1.846,10.578,10.579,0.7833,4.422,9.0,11.538,-93.69
16.9684,7,SUSTAIN,8.681,20.556,-3.095,-6.834,-6.873,-0.598,-0.743,-11.514,0.285,11.538,9.692,1.846,10.578,10.579,0.7833,4.422,9.0,11.538,-93.69
16.9908,7,SUSTAIN,8.419,20.287,-3.116,-6.335,-7.048,-0.522,-0.47,-11.528,0.347,11.538,9.477,2.061,10.296,10.297,0.7596,4.353,9.0,11.538,-92.33
17.0114,7,SUSTAIN,8.419,20.287,-3.116,-6.335,-7.048,-0.522,-0.47,-11.528,0.347,11.538,9.477,2.061,10.296,10.297,0.7596,4.353,9.0,11.538,-92.33
17.0332,7,SUSTAIN,8.225,20.067,-3.13,-5.911,-7.166,-0.446,-0.257,-11.535,0.391,11.537,9.289,2.248,10.07,10.07,0.7411,4.294,9.0,11.538,-91.28
17.0541,7,SUSTAIN,8.043,19.842,-3.142,-5.486,-7.261,-0.363,-0.051,-11.537,0.427,11.537,9.101,2.437,9.843,9.844,0.7232,4.236,9.0,11.538,-90.25
17.0764,7,SUSTAIN,8.043,19.842,-3.142,-5.486,-7.261,-0.363,-0.051,-11.537,0.427,11.537,9.101,2.437,9.843,9.844,0.7232,4.236,9.0,11.538,-90.25
17.0975,7,SUSTAIN,7.876,19.614,-3.152,-5.047,-7.367,-0.274,0.149,-11.536,0.455,11.537,8.93,2.607,9.615,9.616,0.7059,4.182,9.0,11.538,-89.26
17.1181,7,SUSTAIN,7.876,19.614,-3.152,-5.047,-7.367,-0.274,0.149,-11.536,0.455,11.537,8.93,2.607,9.615,9.616,0.7059,4.182,9.0,11.538,-89.26
17.139,7,SUSTAIN,7.722,19.384,-3.158,-4.606,-7.451,-0.159,0.341,-11.532,0.474,11.537,8.759,2.778,9.388,9.39,0.6892,4.129,9.0,11.538,-88.3
17.1612,7,SUSTAIN,7.722,19.384,-3.158,-4.606,-7.451,-0.159,0.341,-11.532,0.474,11.537,8.759,2.778,9.388,9.39,0.6892,4.129,9.0,11.538,-88.3
17.1831,7,SUSTAIN,7.583,19.152,-3.16,-4.164,-7.535,-0.033,0.525,-11.525,0.481,11.537,8.609,2.928,9.162,9.163,0.6733,4.081,9.0,11.538,-87.39
17.2039,7,SUSTAIN,7.583,19.152,-3.16,-4.164,-7.535,-0.033,0.525,-11.525,0.481,11.537,8.609,2.928,9.162,9.163,0.6733,4.081,9.0,11.538,-87.39
17.2253,7,SUSTAIN,7.429,18.857,-3.158,-3.585,-7.643,0.132,0.742,-11.513,0.473,11.537,8.442,3.095,8.875,8.877,0.6545,4.027,9.0,11.538,-86.31
17.2477,7,SUSTAIN,7.429,18.857,-3.158,-3.585,-7.643,0.132,0.742,-11.513,0.473,11.537,8.442,3.095,8.875,8.877,0.6545,4.027,9.0,11.538,-86.31
17.2683,7,SUSTAIN,7.322,18.617,-3.151,-3.134,-7.737,0.257,0.904,-11.501,0.454,11.537,8.348,3.189,8.644,8.645,0.6404,3.995,9.0,11.538,-85.5
17.2907,7,SUSTAIN,7.322,18.617,-3.151,-3.134,-7.737,0.257,0.904,-11.501,0.454,11.537,8.348,3.189,8.644,8.645,0.6404,3.995,9.0,11.538,-85.5
17.3131,7,SUSTAIN,7.23,18.377,-3.142,-2.701,-7.827,0.373,1.055,-11.488,0.425,11.537,8.28,3.257,8.412,8.414,0.6272,3.969,9.0,11.538,-84.75
17.3355,7,SUSTAIN,7.23,18.377,-3.142,-2.701,-7.827,0.373,1.055,-11.488,0.425,11.537,8.28,3.257,8.412,8.414,0.6272,3.969,9.0,11.538,-84.75
17.358,7,SUSTAIN,7.152,18.133,-3.128,-2.271,-7.918,0.499,1.196,-11.475,0.385,11.537,8.237,3.3,8.177,8.178,0.615,3.951,9.0,11.538,-84.05
17.3804,7,SUSTAIN,7.152,18.133,-3.128,-2.271,-7.918,0.499,1.196,-11.475,0.385,11.537,8.237,3.3,8.177,8.178,0.615,3.951,9.0,11.538,-84.05
17.4028,7,SUSTAIN,7.087,17.885,-3.111,-1.847,-8.01,0.603,1.327,-11.461,0.334,11.537,8.22,3.317,7.938,7.938,0.6036,3.939,9.0,11.538,-83.4
17.4245,7,SUSTAIN,7.035,17.634,-3.092,-1.456,-8.09,0.7,1.446,-11.447,0.275,11.538,8.22,3.318,7.695,7.696,0.5931,3.933,9.0,11.538,-82.8
17.4451,7,SUSTAIN,7.035,17.634,-3.092,-1.456,-8.09,0.7,1.446,-11.447,0.275,11.538,8.22,3.318,7.695,7.696,0.5931,3.933,9.0,11.538,-82.8
17.4662,7,SUSTAIN,6.989,17.32,-3.065,-0.996,-8.212,0.771,1.579,-11.429,0.194,11.538,8.272,3.266,7.389,7.39,0.5816,3.938,9.0,11.538,-82.14
17.4887,7,SUSTAIN,6.989,17.32,-3.065,-0.996,-8.212,0.771,1.579,-11.429,0.194,11.538,8.272,3.266,7.389,7.39,0.5816,3.938,9.0,11.538,-82.14
17.5101,7,SUSTAIN,6.964,17.064,-3.04,-0.647,-8.296,0.843,1.674,-11.416,0.121,11.538,8.322,3.217,7.14,7.14,0.5732,3.945,9.0,11.538,-81.66
17.5331,7,SUSTAIN,6.964,17.064,-3.04,-0.647,-8.296,0.843,1.674,-11.416,0.121,11.538,8.322,3.217,7.14,7.14,0.5732,3.945,9.0,11.538,-81.66
17.5556,7,SUSTAIN,6.949,16.805,-3.014,-0.322,-8.383,0.884,1.761,-11.403,0.043,11.538,8.389,3.149,6.885,6.885,0.5657,3.957,9.0,11.538,-81.22
17.578,7,SUSTAIN,6.949,16.805,-3.014,-0.322,-8.383,0.884,1.761,-11.403,0.043,11.538,8.389,3.149,6.885,6.885,0.5657,3.957,9.0,11.538,-81.22
17.6004,7,SUSTAIN,6.946,16.545,-2.988,0.001,-8.47,0.921,1.835,-11.392,-0.036,11.538,8.47,3.068,6.63,6.63,0.5592,3.973,9.0,11.538,-80.85
17.6229,7,SUSTAIN,6.946,16.545,-2.988,0.001,-8.47,0.921,1.835,-11.392,-0.036,11.538,8.47,3.068,6.63,6.63,0.5592,3.973,9.0,11.538,-80.85
17.6453,7,SUSTAIN,6.952,16.283,-2.962,0.273,-8.568,0.925,1.899,-11.381,-0.115,11.538,8.573,2.965,6.37,6.37,0.5535,3.996,9.0,11.538,-80.53
17.666,7,SUSTAIN,6.971,15.95,-2.928,0.616,-8.714,0.897,1.967,-11.369,-0.215,11.538,8.736,2.802,6.038,6.038,0.5476,4.032,9.0,11.538,-80.19
17.6884,7,SUSTAIN,6.971,15.95,-2.928,0.616,-8.714,0.897,1.967,-11.369,-0.215,11.538,8.736,2.802,6.038,6.038,0.5476,4.032,9.0,11.538,-80.19
17.7088,7,SUSTAIN,6.996,15.677,-2.902,0.878,-8.823,0.884,2.009,-11.36,-0.294,11.537,8.867,2.67,5.765,5.766,0.5438,4.063,9.0,11.538,-79.97
17.7312,7,SUSTAIN,6.996,15.677,-2.902,0.878,-8.823,0.884,2.009,-11.36,-0.294,11.537,8.867,2.67,5.765,5.766,0.5438,4.063,9.0,11.538,-79.97
17.7526,7,SUSTAIN,7.029,15.405,-2.879,1.132,-8.946,0.828,2.039,-11.354,-0.364,11.536,9.017,2.518,5.491,5.493,0.5412,4.099,9.0,11.538,-79.82
17.7749,7,SUSTAIN,7.029,15.405,-2.879,1.132,-8.946,0.828,2.039,-11.354,-0.364,11.536,9.017,2.518,5.491,5.493,0.5412,4.099,9.0,11.538,-79.82
17.7972,7,SUSTAIN,7.07,15.128,-2.857,1.32,-9.068,0.766,2.059,-11.349,-0.429,11.534,9.164,2.371,5.211,5.213,0.5393,4.134,9.0,11.538,-79.72
17.8181,7,SUSTAIN,7.07,15.128,-2.857,1.32,-9.068,0.766,2.059,-11.349,-0.429,11.534,9.164,2.371,5.211,5.213,0.5393,4.134,9.0,11.538,-79.72
17.8399,7,SUSTAIN,7.116,14.846,-2.837,1.509,-9.184,0.688,2.07,-11.345,-0.489,11.532,9.307,2.225,4.926,4.928,0.5383,4.17,9.0,11.538,-79.66
17.8624,7,SUSTAIN,7.116,14.846,-2.837,1.509,-9.184,0.688,2.07,-11.345,-0.489,11.532,9.307,2.225,4.926,4.928,0.5383,4.17,9.0,11.538,-79.66
17.8848,7,SUSTAIN,7.168,14.559,-2.819,1.675,-9.312,0.592,2.071,-11.342,-0.542,11.53,9.461,2.068,4.634,4.637,0.5382,4.208,9.0,11.538,-79.65
17.9072,7,SUSTAIN,7.168,14.559,-2.819,1.675,-9.312,0.592,2.071,-11.342,-0.542,11.53,9.461,2.068,4.634,4.637,0.5382,4.208,9.0,11.538,-79.65
17.9295,7,SUSTAIN,7.224,14.272,-2.807,1.829,-9.409,0.496,2.061,-11.341,-0.579,11.527,9.585,1.942,4.342,4.346,0.539,4.239,9.0,11.538,-79.7
17.9518,7,SUSTAIN,7.224,14.272,-2.807,1.829,-9.409,0.496,2.061,-11.341,-0.579,11.527,9.585,1.942,4.342,4.346,0.539,4.239,9.0,11.538,-79.7
17.9742,7,TURN,7.299,13.908,-2.795,1.972,-9.526,0.371,2.417,-11.085,-0.615,11.345,9.728,1.617,3.97,3.976,0.5415,4.277,8.343,11.268,-77.7
